dataset,detector,image_id,image_path,missed_pedestrians,missed_cyclists,small_missed_vru,medium_missed_vru,large_missed_vru,total_safety_false_negatives,max_best_same_class_iou,max_best_wrong_class_iou,safety_critical_score,image_width,image_height,total_gt_in_image,total_predictions_in_image
waymo,yolo,3577352947946244999_3980_000_4000_000_1557847191097333,data\processed\milestone_3\images\waymo\external\3577352947946244999_3980_000_4000_000_1557847191097333.png,14,0,14,0,0,14,0.0,0.016566,21.0,640,640,23,16
waymo,rtdetr,10289507859301986274_4200_000_4220_000_1557847405172436,data\processed\milestone_3\images\waymo\external\10289507859301986274_4200_000_4220_000_1557847405172436.png,14,0,14,0,0,14,0.17369,0.135445,21.0,640,640,50,300
waymo,rtdetr,10289507859301986274_4200_000_4220_000_1557847405672479,data\processed\milestone_3\images\waymo\external\10289507859301986274_4200_000_4220_000_1557847405672479.png,14,0,14,0,0,14,0.452584,0.452584,21.0,640,640,52,300
waymo,rtdetr,13356997604177841771_3360_000_3380_000_1557267384087486,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267384087486.png,14,0,14,0,0,14,0.409687,0.409687,21.0,640,640,44,300
waymo,retinanet,10289507859301986274_4200_000_4220_000_1557847394672600,data\processed\milestone_3\images\waymo\external\10289507859301986274_4200_000_4220_000_1557847394672600.png,14,0,14,0,0,14,0.096962,0.092689,21.0,640,640,26,15
waymo,faster_rcnn,10289507859301986274_4200_000_4220_000_1557847394672600,data\processed\milestone_3\images\waymo\external\10289507859301986274_4200_000_4220_000_1557847394672600.png,14,0,14,0,0,14,0.495962,0.003467,21.0,640,640,26,17
waymo,faster_rcnn,13356997604177841771_3360_000_3380_000_1557267384087486,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267384087486.png,14,0,14,0,0,14,0.278563,0.235837,21.0,640,640,44,22
waymo,faster_rcnn,13356997604177841771_3360_000_3380_000_1557267386088565,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267386088565.png,14,0,14,0,0,14,0.381309,0.241442,21.0,640,640,45,18
waymo,faster_rcnn,30779396576054160_1880_000_1900_000_1557845076664327,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845076664327.png,14,1,11,4,0,15,0.494182,0.632882,20.75,640,640,43,33
waymo,faster_rcnn,30779396576054160_1880_000_1900_000_1557845079164322,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845079164322.png,14,1,11,4,0,15,0.469252,0.56353,20.75,640,640,46,47
waymo,yolo,30779396576054160_1880_000_1900_000_1557845078664302,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845078664302.png,13,1,13,1,0,14,0.493794,0.062589,20.75,640,640,46,106
waymo,yolo,30779396576054160_1880_000_1900_000_1557845080164307,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845080164307.png,13,1,13,1,0,14,0.379978,0.023459,20.75,640,640,46,94
waymo,faster_rcnn,30779396576054160_1880_000_1900_000_1557845078664302,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845078664302.png,13,1,13,1,0,14,0.448427,0.516779,20.75,640,640,46,44
waymo,retinanet,30779396576054160_1880_000_1900_000_1557845076664327,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845076664327.png,15,0,11,4,0,15,0.398031,0.541529,20.5,640,640,43,32
waymo,rtdetr,3577352947946244999_3980_000_4000_000_1557847181097330,data\processed\milestone_3\images\waymo\external\3577352947946244999_3980_000_4000_000_1557847181097330.png,14,0,13,0,1,14,0.483269,0.479554,20.5,640,640,40,300
waymo,yolo,30779396576054160_1880_000_1900_000_1557845076164361,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845076164361.png,14,0,12,2,0,14,0.435051,0.035684,20.0,640,640,42,82
waymo,yolo,10289507859301986274_4200_000_4220_000_1557847395172640,data\processed\milestone_3\images\waymo\external\10289507859301986274_4200_000_4220_000_1557847395172640.png,12,1,13,0,0,13,0.004184,0.015807,19.75,640,640,28,21
waymo,yolo,30779396576054160_1880_000_1900_000_1557845082164337,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845082164337.png,12,1,13,0,0,13,0.459673,0.018151,19.75,640,640,48,117
waymo,yolo,30779396576054160_1880_000_1900_000_1557845086164277,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845086164277.png,12,1,13,0,0,13,0.360843,0.056962,19.75,640,640,46,58
waymo,yolo,3577352947946244999_3980_000_4000_000_1557847189097393,data\processed\milestone_3\images\waymo\external\3577352947946244999_3980_000_4000_000_1557847189097393.png,12,1,13,0,0,13,0.03758,0.003241,19.75,640,640,31,27
waymo,yolo,3577352947946244999_3980_000_4000_000_1557847189597399,data\processed\milestone_3\images\waymo\external\3577352947946244999_3980_000_4000_000_1557847189597399.png,12,1,13,0,0,13,0.217752,0.0,19.75,640,640,31,23
waymo,rtdetr,30779396576054160_1880_000_1900_000_1557845089164320,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845089164320.png,12,1,13,0,0,13,0.461434,0.394963,19.75,640,640,50,300
waymo,rtdetr,30779396576054160_1880_000_1900_000_1557845089664250,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845089664250.png,12,1,13,0,0,13,0.498079,0.49657,19.75,640,640,51,300
waymo,rtdetr,30779396576054160_1880_000_1900_000_1557845092164331,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845092164331.png,12,1,13,0,0,13,0.480223,0.559384,19.75,640,640,52,300
waymo,rtdetr,3577352947946244999_3980_000_4000_000_1557847185097367,data\processed\milestone_3\images\waymo\external\3577352947946244999_3980_000_4000_000_1557847185097367.png,12,1,13,0,0,13,0.471843,0.471843,19.75,640,640,39,300
waymo,rtdetr,3577352947946244999_3980_000_4000_000_1557847185597336,data\processed\milestone_3\images\waymo\external\3577352947946244999_3980_000_4000_000_1557847185597336.png,12,1,13,0,0,13,0.455794,0.286028,19.75,640,640,38,300
waymo,retinanet,30779396576054160_1880_000_1900_000_1557845082164337,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845082164337.png,12,1,13,0,0,13,0.482375,0.524971,19.75,640,640,48,46
waymo,retinanet,30779396576054160_1880_000_1900_000_1557845082664245,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845082664245.png,12,1,13,0,0,13,0.422322,0.389795,19.75,640,640,48,36
waymo,retinanet,30779396576054160_1880_000_1900_000_1557845084164315,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845084164315.png,12,1,13,0,0,13,0.370326,0.229625,19.75,640,640,46,40
waymo,retinanet,3577352947946244999_3980_000_4000_000_1557847187097363,data\processed\milestone_3\images\waymo\external\3577352947946244999_3980_000_4000_000_1557847187097363.png,12,1,13,0,0,13,0.323944,0.268799,19.75,640,640,35,17
waymo,faster_rcnn,10289507859301986274_4200_000_4220_000_1557847402172646,data\processed\milestone_3\images\waymo\external\10289507859301986274_4200_000_4220_000_1557847402172646.png,12,1,13,0,0,13,0.424424,0.505771,19.75,640,640,32,15
waymo,faster_rcnn,30779396576054160_1880_000_1900_000_1557845079664314,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845079664314.png,12,1,13,0,0,13,0.438703,0.457639,19.75,640,640,46,52
waymo,faster_rcnn,30779396576054160_1880_000_1900_000_1557845081664397,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845081664397.png,12,1,13,0,0,13,0.450818,0.355898,19.75,640,640,46,42
waymo,faster_rcnn,30779396576054160_1880_000_1900_000_1557845086664263,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845086664263.png,12,1,13,0,0,13,0.339028,0.528343,19.75,640,640,46,38
waymo,faster_rcnn,3577352947946244999_3980_000_4000_000_1557847187097363,data\processed\milestone_3\images\waymo\external\3577352947946244999_3980_000_4000_000_1557847187097363.png,12,1,13,0,0,13,0.148445,0.013258,19.75,640,640,35,23
waymo,faster_rcnn,3577352947946244999_3980_000_4000_000_1557847189597399,data\processed\milestone_3\images\waymo\external\3577352947946244999_3980_000_4000_000_1557847189597399.png,12,1,13,0,0,13,0.462464,0.041402,19.75,640,640,31,17
waymo,yolo,10289507859301986274_4200_000_4220_000_1557847404172643,data\processed\milestone_3\images\waymo\external\10289507859301986274_4200_000_4220_000_1557847404172643.png,13,0,13,0,0,13,0.291784,0.007007,19.5,640,640,42,16
waymo,yolo,10289507859301986274_4200_000_4220_000_1557847404672547,data\processed\milestone_3\images\waymo\external\10289507859301986274_4200_000_4220_000_1557847404672547.png,13,0,13,0,0,13,0.0,0.021998,19.5,640,640,46,29
waymo,yolo,3039251927598134881_1240_610_1260_610_1507246312902284,data\processed\milestone_3\images\waymo\external\3039251927598134881_1240_610_1260_610_1507246312902284.png,13,0,13,0,0,13,0.0,0.0,19.5,640,640,23,3
waymo,yolo,3039251927598134881_1240_610_1260_610_1507246313402800,data\processed\milestone_3\images\waymo\external\3039251927598134881_1240_610_1260_610_1507246313402800.png,13,0,13,0,0,13,0.0,0.0,19.5,640,640,23,3
waymo,yolo,3577352947946244999_3980_000_4000_000_1557847190097397,data\processed\milestone_3\images\waymo\external\3577352947946244999_3980_000_4000_000_1557847190097397.png,13,0,13,0,0,13,0.171188,0.171188,19.5,640,640,27,23
waymo,rtdetr,10289507859301986274_4200_000_4220_000_1557847394172576,data\processed\milestone_3\images\waymo\external\10289507859301986274_4200_000_4220_000_1557847394172576.png,13,0,13,0,0,13,0.482765,0.505768,19.5,640,640,29,300
waymo,rtdetr,10289507859301986274_4200_000_4220_000_1557847404672547,data\processed\milestone_3\images\waymo\external\10289507859301986274_4200_000_4220_000_1557847404672547.png,13,0,13,0,0,13,0.213372,0.091238,19.5,640,640,46,300
waymo,rtdetr,13356997604177841771_3360_000_3380_000_1557267386088565,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267386088565.png,13,0,13,0,0,13,0.421199,0.370241,19.5,640,640,45,300
waymo,rtdetr,3039251927598134881_1240_610_1260_610_1507246312902284,data\processed\milestone_3\images\waymo\external\3039251927598134881_1240_610_1260_610_1507246312902284.png,13,0,13,0,0,13,0.0,0.208518,19.5,640,640,23,300
waymo,rtdetr,3039251927598134881_1240_610_1260_610_1507246313402800,data\processed\milestone_3\images\waymo\external\3039251927598134881_1240_610_1260_610_1507246313402800.png,13,0,13,0,0,13,0.231091,0.211102,19.5,640,640,23,300
waymo,rtdetr,3577352947946244999_3980_000_4000_000_1557847176597399,data\processed\milestone_3\images\waymo\external\3577352947946244999_3980_000_4000_000_1557847176597399.png,13,0,13,0,0,13,0.494256,0.456392,19.5,640,640,37,300
waymo,rtdetr,3577352947946244999_3980_000_4000_000_1557847179097224,data\processed\milestone_3\images\waymo\external\3577352947946244999_3980_000_4000_000_1557847179097224.png,13,0,13,0,0,13,0.458417,0.458417,19.5,640,640,42,300
waymo,rtdetr,3577352947946244999_3980_000_4000_000_1557847182097396,data\processed\milestone_3\images\waymo\external\3577352947946244999_3980_000_4000_000_1557847182097396.png,13,0,13,0,0,13,0.455165,0.459018,19.5,640,640,43,300
waymo,retinanet,10289507859301986274_4200_000_4220_000_1557847404672547,data\processed\milestone_3\images\waymo\external\10289507859301986274_4200_000_4220_000_1557847404672547.png,13,0,13,0,0,13,0.0,0.009783,19.5,640,640,46,18
waymo,retinanet,13356997604177841771_3360_000_3380_000_1557267386088565,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267386088565.png,13,0,13,0,0,13,0.263868,0.0,19.5,640,640,45,18
waymo,retinanet,3039251927598134881_1240_610_1260_610_1507246312902284,data\processed\milestone_3\images\waymo\external\3039251927598134881_1240_610_1260_610_1507246312902284.png,13,0,13,0,0,13,0.107881,0.0,19.5,640,640,23,4
waymo,retinanet,3039251927598134881_1240_610_1260_610_1507246313402800,data\processed\milestone_3\images\waymo\external\3039251927598134881_1240_610_1260_610_1507246313402800.png,13,0,13,0,0,13,0.0,0.0,19.5,640,640,23,3
waymo,retinanet,3577352947946244999_3980_000_4000_000_1557847191597394,data\processed\milestone_3\images\waymo\external\3577352947946244999_3980_000_4000_000_1557847191597394.png,13,0,13,0,0,13,0.477207,0.388564,19.5,640,640,28,17
waymo,faster_rcnn,10289507859301986274_4200_000_4220_000_1557847404672547,data\processed\milestone_3\images\waymo\external\10289507859301986274_4200_000_4220_000_1557847404672547.png,13,0,13,0,0,13,0.0,0.000133,19.5,640,640,46,16
waymo,faster_rcnn,3039251927598134881_1240_610_1260_610_1507246312902284,data\processed\milestone_3\images\waymo\external\3039251927598134881_1240_610_1260_610_1507246312902284.png,13,0,13,0,0,13,0.085396,0.135181,19.5,640,640,23,6
waymo,faster_rcnn,3039251927598134881_1240_610_1260_610_1507246313402800,data\processed\milestone_3\images\waymo\external\3039251927598134881_1240_610_1260_610_1507246313402800.png,13,0,13,0,0,13,0.0,0.0,19.5,640,640,23,3
waymo,faster_rcnn,3577352947946244999_3980_000_4000_000_1557847191597394,data\processed\milestone_3\images\waymo\external\3577352947946244999_3980_000_4000_000_1557847191597394.png,13,0,13,0,0,13,0.433124,0.125013,19.5,640,640,28,20
waymo,yolo,13356997604177841771_3360_000_3380_000_1557267390088052,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267390088052.png,12,1,12,1,0,13,0.041468,0.659981,19.25,640,640,42,6
waymo,faster_rcnn,30779396576054160_1880_000_1900_000_1557845080664363,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845080664363.png,12,1,12,1,0,13,0.487238,0.538256,19.25,640,640,47,49
waymo,faster_rcnn,30779396576054160_1880_000_1900_000_1557845082664245,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845082664245.png,12,1,12,1,0,13,0.49213,0.482322,19.25,640,640,48,44
waymo,faster_rcnn,30779396576054160_1880_000_1900_000_1557845085664313,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845085664313.png,12,1,12,1,0,13,0.354374,0.046463,19.25,640,640,48,39
waymo,faster_rcnn,30779396576054160_1880_000_1900_000_1557845075164283,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845075164283.png,14,0,10,4,0,14,0.277894,0.192689,19.0,640,640,41,29
waymo,yolo,13356997604177841771_3360_000_3380_000_1557267385088046,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267385088046.png,13,0,12,1,0,13,0.0,0.0,19.0,640,640,38,6
waymo,faster_rcnn,30779396576054160_1880_000_1900_000_1557845080164307,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845080164307.png,12,1,11,2,0,13,0.444484,0.46943,18.75,640,640,46,53
waymo,yolo,30779396576054160_1880_000_1900_000_1557845074664280,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845074664280.png,13,0,11,2,0,13,0.481966,0.0,18.5,640,640,40,62
waymo,faster_rcnn,30779396576054160_1880_000_1900_000_1557845077164332,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845077164332.png,12,1,10,3,0,13,0.454378,0.689338,18.25,640,640,43,43
waymo,yolo,10289507859301986274_4200_000_4220_000_1557847402172646,data\processed\milestone_3\images\waymo\external\10289507859301986274_4200_000_4220_000_1557847402172646.png,11,1,12,0,0,12,0.088863,0.007544,18.25,640,640,32,18
waymo,yolo,10289507859301986274_4200_000_4220_000_1557847402672607,data\processed\milestone_3\images\waymo\external\10289507859301986274_4200_000_4220_000_1557847402672607.png,11,1,12,0,0,12,0.089938,0.0,18.25,640,640,30,15
waymo,yolo,30779396576054160_1880_000_1900_000_1557845084164315,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845084164315.png,11,1,12,0,0,12,0.498625,0.0,18.25,640,640,46,57
waymo,yolo,30779396576054160_1880_000_1900_000_1557845085164268,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845085164268.png,11,1,12,0,0,12,0.456427,0.006562,18.25,640,640,47,74
waymo,yolo,30779396576054160_1880_000_1900_000_1557845087164294,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845087164294.png,11,1,12,0,0,12,0.428811,0.132225,18.25,640,640,48,75
waymo,yolo,30779396576054160_1880_000_1900_000_1557845087664279,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845087664279.png,11,1,12,0,0,12,0.383469,0.0,18.25,640,640,48,98
waymo,rtdetr,30779396576054160_1880_000_1900_000_1557845091164358,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845091164358.png,11,1,12,0,0,12,0.494281,0.377249,18.25,640,640,51,300
waymo,retinanet,10289507859301986274_4200_000_4220_000_1557847395172640,data\processed\milestone_3\images\waymo\external\10289507859301986274_4200_000_4220_000_1557847395172640.png,11,1,12,0,0,12,0.061568,0.737081,18.25,640,640,28,16
waymo,retinanet,10289507859301986274_4200_000_4220_000_1557847402172646,data\processed\milestone_3\images\waymo\external\10289507859301986274_4200_000_4220_000_1557847402172646.png,11,1,12,0,0,12,0.0,0.0,18.25,640,640,32,8
waymo,retinanet,30779396576054160_1880_000_1900_000_1557845085664313,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845085664313.png,11,1,12,0,0,12,0.273906,0.377046,18.25,640,640,48,36
